Order ID,Order Date,Customer ID,Product,Category,Sub-Category,Region,City,Quantity,Sales,Profit,Discount
ORD00761,2023-11-15,CUST1906,Monitor,Technology,Monitor,East,Kolkata,9,29862.0,8723.65,0
ORD00762,2023-07-22,CUST8059,Keyboard,Technology,Keyboard,West,Pune,2,6626.6,618.37,15
ORD00763,2024-09-09,CUST7411,Notebook,Office Supplies,Notebook,East,Patna,4,10902.2,2416.35,5
ORD00764,2024-04-16,CUST7113,Laptop,Technology,Laptop,North,Chandigarh,1,1721.4,400.62,5
ORD00765,2023-08-07,CUST2097,Chair,Furniture,Chair,North,Lucknow,6,26168.7,8878.72,5
ORD00766,2024-11-26,CUST3016,Binder,Office Supplies,Binder,West,Ahmedabad,1,2231.25,168.14,25
ORD00767,2024-05-16,CUST6570,Paper,Office Supplies,Paper,East,Bhubaneswar,2,1800.0,291.79,0
ORD00768,2024-09-13,CUST7879,Paper,Office Supplies,Paper,East,Kolkata,6,4962.0,274.56,0
ORD00769,2023-06-18,CUST7086,Printer,Technology,Printer,South,Chennai,1,2932.0,193.7,20
ORD00770,2024-11-10,CUST7273,Desk,Furniture,Desk,West,Mumbai,6,17788.8,4442.01,15
ORD00771,2023-01-25,CUST1300,Chair,Furniture,Chair,East,Bhubaneswar,5,5672.0,521.12,20
ORD00772,2024-11-11,CUST7805,Table,Furniture,Table,South,Bangalore,4,14402.0,2045.48,5
ORD00773,2023-02-10,CUST3895,Pen,Office Supplies,Pen,West,Pune,9,28985.85,4066.18,15
ORD00774,2023-10-06,CUST5829,Bookcase,Furniture,Bookcase,West,Pune,10,21280.0,5155.44,30
ORD00775,2023-08-24,CUST7300,Laptop,Technology,Laptop,South,Bangalore,10,17871.0,3787.62,30
ORD00776,2024-10-01,CUST2132,Notebook,Office Supplies,Notebook,South,Chennai,9,29950.2,3931.61,30
ORD00777,2024-07-27,CUST1245,Paper,Office Supplies,Paper,North,Chandigarh,2,4011.0,241.53,30
ORD00778,2024-12-23,CUST2332,Paper,Office Supplies,Paper,South,Hyderabad,2,5931.8,467.6,30
ORD00779,2024-10-31,CUST3912,Chair,Furniture,Chair,West,Pune,4,4742.4,759.71,5
ORD00780,2023-07-14,CUST2381,Monitor,Technology,Monitor,East,Bhubaneswar,8,30264.0,5641.55,0
ORD00781,2024-05-28,CUST9693,Laptop,Technology,Laptop,South,Bangalore,10,6749.0,871.34,15
ORD00782,2023-11-03,CUST2215,Paper,Office Supplies,Paper,North,Lucknow,2,3493.5,411.29,15
ORD00783,2023-10-25,CUST8779,Monitor,Technology,Monitor,South,Bangalore,10,19380.0,1082.08,15
ORD00784,2023-12-05,CUST5460,Chair,Furniture,Chair,North,Lucknow,8,15141.6,4914.67,10
ORD00785,2024-12-08,CUST4356,Sofa,Furniture,Sofa,North,Chandigarh,6,23563.2,5711.63,20
ORD00786,2023-07-25,CUST6779,Phone,Technology,Phone,West,Pune,4,7464.8,997.24,30
ORD00787,2024-02-07,CUST7903,Printer,Technology,Printer,East,Bhubaneswar,7,27188.0,4536.03,20
ORD00788,2023-05-17,CUST6785,Sofa,Furniture,Sofa,North,Chandigarh,7,4879.0,258.35,15
ORD00789,2023-07-08,CUST9978,Binder,Office Supplies,Binder,North,Delhi,9,22428.0,2032.99,20
ORD00790,2023-10-01,CUST1516,Pen,Office Supplies,Pen,East,Bhubaneswar,8,14515.2,928.86,10
ORD00791,2023-06-26,CUST9253,Sofa,Furniture,Sofa,West,Pune,5,3912.0,501.97,20
ORD00792,2023-06-26,CUST3091,Desk,Furniture,Desk,West,Mumbai,4,2988.8,205.56,20
ORD00793,2023-03-02,CUST3962,Desk,Furniture,Desk,South,Hyderabad,3,3175.2,1094.19,10
ORD00794,2023-05-31,CUST1651,Pen,Office Supplies,Pen,North,Delhi,7,10696.0,2258.13,0
ORD00795,2024-03-10,CUST1726,Phone,Technology,Phone,South,Hyderabad,7,3973.9,658.36,30
ORD00796,2024-09-27,CUST9967,Paper,Office Supplies,Paper,East,Patna,1,2680.0,175.49,0
ORD00797,2023-02-13,CUST7663,Sofa,Furniture,Sofa,West,Pune,2,3059.0,409.42,5
ORD00798,2024-05-26,CUST4390,Notebook,Office Supplies,Notebook,North,Delhi,10,3128.0,430.12,20
ORD00799,2023-12-30,CUST7964,Sofa,Furniture,Sofa,West,Mumbai,8,3397.2,611.43,5
ORD00800,2023-08-03,CUST5177,Pen,Office Supplies,Pen,North,Delhi,2,4046.0,260.28,30
ORD00801,2023-02-09,CUST3687,Stapler,Office Supplies,Stapler,North,Delhi,7,17421.6,5340.3,15
ORD00802,2024-06-14,CUST8140,Pen,Office Supplies,Pen,North,Delhi,9,24775.2,3716.5,20
ORD00803,2024-05-26,CUST7963,Keyboard,Technology,Keyboard,North,Delhi,7,18458.3,4730.68,30
ORD00804,2024-05-25,CUST1907,Chair,Furniture,Chair,West,Ahmedabad,4,10064.0,2590.19,0
ORD00805,2024-07-18,CUST5244,Laptop,Technology,Laptop,South,Chennai,5,13561.75,4301.29,15
ORD00806,2024-03-02,CUST8085,Stapler,Office Supplies,Stapler,North,Delhi,10,18936.0,1513.08,20
ORD00807,2023-07-10,CUST4668,Keyboard,Technology,Keyboard,East,Kolkata,3,10215.0,1139.64,0
ORD00808,2024-10-06,CUST3311,Table,Furniture,Table,West,Pune,8,12693.6,2446.25,10
ORD00809,2023-10-11,CUST6520,Binder,Office Supplies,Binder,South,Hyderabad,8,36912.0,3615.94,0
ORD00810,2023-05-28,CUST5635,Printer,Technology,Printer,West,Ahmedabad,5,15908.0,5046.85,20
ORD00811,2024-01-20,CUST2386,Table,Furniture,Table,South,Hyderabad,2,7732.0,2541.31,0
ORD00812,2023-09-01,CUST6672,Phone,Technology,Phone,East,Kolkata,6,4756.5,1661.18,25
ORD00813,2024-12-30,CUST4909,Phone,Technology,Phone,North,Lucknow,10,24300.0,4512.08,0
ORD00814,2023-09-04,CUST2642,Laptop,Technology,Laptop,East,Kolkata,1,3723.0,445.87,15
ORD00815,2023-10-03,CUST7892,Laptop,Technology,Laptop,South,Hyderabad,1,3672.0,1258.59,0
ORD00816,2023-01-06,CUST7388,Keyboard,Technology,Keyboard,South,Bangalore,8,25808.0,6468.06,0
ORD00817,2023-12-26,CUST2934,Notebook,Office Supplies,Notebook,North,Lucknow,3,1204.8,152.89,20
ORD00818,2023-06-08,CUST7225,Binder,Office Supplies,Binder,West,Pune,9,13968.9,4614.54,15
ORD00819,2024-09-19,CUST6608,Keyboard,Technology,Keyboard,East,Bhubaneswar,9,27417.6,7596.73,15
ORD00820,2024-02-22,CUST6957,Sofa,Furniture,Sofa,North,Delhi,8,6272.0,553.74,0
ORD00821,2024-01-09,CUST2664,Binder,Office Supplies,Binder,East,Patna,4,3700.0,787.48,0
ORD00822,2024-07-29,CUST3395,Monitor,Technology,Monitor,East,Kolkata,10,34990.0,7431.27,0
ORD00823,2023-02-10,CUST6007,Binder,Office Supplies,Binder,West,Mumbai,1,1383.3,173.94,10
ORD00824,2024-10-23,CUST1328,Table,Furniture,Table,East,Kolkata,8,18000.0,4363.66,10
ORD00825,2024-11-17,CUST9730,Keyboard,Technology,Keyboard,East,Bhubaneswar,9,35542.8,7572.95,10
ORD00826,2024-05-07,CUST5995,Sofa,Furniture,Sofa,East,Bhubaneswar,1,2568.0,330.14,25
ORD00827,2023-06-16,CUST9358,Pen,Office Supplies,Pen,East,Bhubaneswar,3,12474.0,4095.63,0
ORD00828,2024-07-03,CUST3732,Sofa,Furniture,Sofa,North,Lucknow,2,2564.8,268.08,30
ORD00829,2023-04-24,CUST3965,Keyboard,Technology,Keyboard,South,Hyderabad,1,2471.7,623.85,30
ORD00830,2023-04-12,CUST4297,Pen,Office Supplies,Pen,North,Chandigarh,2,1016.5,334.13,5
ORD00831,2023-08-27,CUST2302,Paper,Office Supplies,Paper,South,Bangalore,4,8385.0,2228.21,25
ORD00832,2024-11-16,CUST8754,Desk,Furniture,Desk,West,Ahmedabad,10,31060.0,10708.59,0
ORD00833,2023-02-05,CUST7689,Paper,Office Supplies,Paper,West,Mumbai,4,7935.6,1255.28,15
ORD00834,2024-02-18,CUST8697,Stapler,Office Supplies,Stapler,East,Kolkata,5,9652.0,2105.94,5
ORD00835,2024-09-20,CUST9893,Pen,Office Supplies,Pen,East,Bhubaneswar,3,8178.3,2291.33,10
ORD00836,2023-03-18,CUST2441,Table,Furniture,Table,North,Delhi,7,27433.0,3976.31,0
ORD00837,2024-06-17,CUST4977,Notebook,Office Supplies,Notebook,North,Chandigarh,7,22241.1,4064.77,15
ORD00838,2023-09-30,CUST4960,Phone,Technology,Phone,East,Bhubaneswar,9,15667.2,3934.06,15
ORD00839,2024-11-21,CUST8958,Sofa,Furniture,Sofa,North,Delhi,6,1747.2,235.05,20
ORD00840,2023-11-04,CUST8617,Phone,Technology,Phone,West,Ahmedabad,5,5490.0,928.78,0
ORD00841,2024-11-01,CUST7527,Phone,Technology,Phone,East,Patna,5,6766.0,444.11,15
ORD00842,2024-01-16,CUST8109,Sofa,Furniture,Sofa,South,Hyderabad,8,8780.8,1257.68,30
ORD00843,2024-07-12,CUST1612,Keyboard,Technology,Keyboard,West,Mumbai,4,4972.0,906.05,0
ORD00844,2024-12-21,CUST8330,Stapler,Office Supplies,Stapler,North,Lucknow,5,1292.0,344.4,15
ORD00845,2023-01-23,CUST9101,Stapler,Office Supplies,Stapler,East,Patna,7,20197.8,2297.86,30
ORD00846,2023-10-25,CUST1469,Phone,Technology,Phone,West,Ahmedabad,2,1849.4,372.77,30
ORD00847,2023-06-25,CUST6483,Desk,Furniture,Desk,North,Delhi,2,2994.0,472.28,25
ORD00848,2023-01-05,CUST6280,Printer,Technology,Printer,West,Ahmedabad,2,2899.4,337.04,5
ORD00849,2024-11-16,CUST4005,Sofa,Furniture,Sofa,North,Delhi,7,11970.7,3940.19,30
ORD00850,2024-09-16,CUST7947,Phone,Technology,Phone,West,Mumbai,7,3415.3,728.19,15
ORD00851,2024-06-05,CUST1880,Laptop,Technology,Laptop,West,Pune,9,18676.8,4938.06,20
ORD00852,2024-03-05,CUST4787,Sofa,Furniture,Sofa,West,Mumbai,4,12213.2,1006.35,5
ORD00853,2024-05-14,CUST5668,Monitor,Technology,Monitor,North,Delhi,7,16285.5,3520.92,10
ORD00854,2024-01-14,CUST3046,Desk,Furniture,Desk,North,Delhi,9,12150.0,921.01,10
ORD00855,2023-08-26,CUST7265,Stapler,Office Supplies,Stapler,South,Hyderabad,4,11446.4,3897.61,30
ORD00856,2024-03-11,CUST2653,Stapler,Office Supplies,Stapler,East,Patna,5,16320.0,5627.68,25
ORD00857,2024-07-25,CUST7687,Chair,Furniture,Chair,East,Patna,9,18954.0,4782.78,25
ORD00858,2023-05-06,CUST1384,Table,Furniture,Table,West,Pune,6,25806.0,3873.59,0
ORD00859,2023-11-04,CUST2338,Printer,Technology,Printer,West,Pune,4,7790.4,1319.27,10
ORD00860,2024-04-26,CUST3188,Bookcase,Furniture,Bookcase,West,Ahmedabad,3,5200.2,294.36,10
ORD00861,2024-09-21,CUST2456,Keyboard,Technology,Keyboard,East,Kolkata,2,2001.6,661.71,10
ORD00862,2024-02-05,CUST7139,Printer,Technology,Printer,East,Patna,2,8902.8,2972.95,10
ORD00863,2023-02-10,CUST7336,Printer,Technology,Printer,East,Bhubaneswar,8,5181.6,811.5,15
ORD00864,2023-07-18,CUST7217,Desk,Furniture,Desk,North,Chandigarh,8,2568.8,321.31,5
ORD00865,2024-06-19,CUST1560,Paper,Office Supplies,Paper,South,Hyderabad,4,17560.0,3363.17,0
ORD00866,2023-07-14,CUST4592,Stapler,Office Supplies,Stapler,East,Kolkata,2,8476.0,581.27,0
ORD00867,2024-01-03,CUST4642,Binder,Office Supplies,Binder,North,Lucknow,2,4042.5,381.12,25
ORD00868,2024-03-11,CUST6352,Keyboard,Technology,Keyboard,West,Mumbai,8,17560.8,4074.87,10
ORD00869,2024-07-29,CUST3691,Stapler,Office Supplies,Stapler,South,Chennai,7,17385.9,3288.36,15
ORD00870,2024-08-05,CUST2082,Stapler,Office Supplies,Stapler,West,Mumbai,9,9659.25,3279.64,25
ORD00871,2023-04-17,CUST8879,Phone,Technology,Phone,West,Pune,8,22316.0,5913.35,30
ORD00872,2023-02-22,CUST3794,Sofa,Furniture,Sofa,South,Chennai,10,34685.0,6320.44,30
ORD00873,2023-03-13,CUST3899,Paper,Office Supplies,Paper,South,Chennai,5,21960.0,2464.92,10
ORD00874,2023-08-05,CUST6995,Laptop,Technology,Laptop,East,Bhubaneswar,8,27976.0,3083.83,0
ORD00875,2024-03-27,CUST3616,Monitor,Technology,Monitor,West,Ahmedabad,8,17592.0,5612.39,25
ORD00876,2024-02-17,CUST1992,Pen,Office Supplies,Pen,South,Hyderabad,5,11623.5,2569.56,10
ORD00877,2023-10-16,CUST7285,Notebook,Office Supplies,Notebook,North,Chandigarh,7,26051.2,1934.46,20
ORD00878,2023-01-01,CUST2564,Monitor,Technology,Monitor,East,Kolkata,7,22501.5,6493.2,25
ORD00879,2024-02-09,CUST6930,Binder,Office Supplies,Binder,East,Bhubaneswar,6,10287.0,2385.52,10
ORD00880,2023-05-22,CUST1230,Sofa,Furniture,Sofa,North,Delhi,9,14211.0,2474.62,0
ORD00881,2024-05-01,CUST4648,Monitor,Technology,Monitor,North,Delhi,9,2343.6,223.27,30
ORD00882,2024-01-29,CUST8302,Notebook,Office Supplies,Notebook,West,Pune,9,9242.1,1725.3,30
ORD00883,2023-04-09,CUST7028,Printer,Technology,Printer,East,Bhubaneswar,1,217.7,28.04,30
ORD00884,2024-09-10,CUST9881,Keyboard,Technology,Keyboard,West,Mumbai,2,7252.2,1178.5,15
ORD00885,2024-01-06,CUST2684,Desk,Furniture,Desk,South,Chennai,6,2973.6,998.43,30
ORD00886,2024-10-02,CUST7531,Phone,Technology,Phone,East,Patna,9,17077.5,1240.36,25
ORD00887,2023-01-03,CUST6422,Paper,Office Supplies,Paper,West,Mumbai,10,23580.0,1712.88,10
ORD00888,2024-06-19,CUST8797,Paper,Office Supplies,Paper,West,Mumbai,8,13753.6,4412.96,30
ORD00889,2023-11-15,CUST7282,Table,Furniture,Table,East,Patna,3,2479.5,390.02,25
ORD00890,2024-02-25,CUST9163,Monitor,Technology,Monitor,North,Lucknow,3,7440.0,1364.36,20
ORD00891,2024-03-26,CUST4354,Paper,Office Supplies,Paper,East,Bhubaneswar,3,10386.15,818.17,15
ORD00892,2023-03-08,CUST5607,Binder,Office Supplies,Binder,East,Kolkata,9,22563.45,5638.86,5
ORD00893,2023-04-05,CUST3290,Stapler,Office Supplies,Stapler,South,Hyderabad,7,20276.2,6541.11,30
ORD00894,2024-08-18,CUST1948,Sofa,Furniture,Sofa,North,Lucknow,6,19872.0,2884.71,10
ORD00895,2024-07-09,CUST5752,Bookcase,Furniture,Bookcase,South,Hyderabad,7,25039.0,3746.08,0
ORD00896,2024-07-31,CUST2502,Bookcase,Furniture,Bookcase,West,Pune,9,32985.9,7679.11,5
ORD00897,2024-10-31,CUST1893,Desk,Furniture,Desk,South,Chennai,1,1863.2,214.11,15
ORD00898,2023-09-24,CUST5857,Keyboard,Technology,Keyboard,South,Hyderabad,10,29841.0,2847.92,30
ORD00899,2023-07-04,CUST3382,Pen,Office Supplies,Pen,North,Delhi,4,6140.4,1463.96,15
ORD00900,2023-07-05,CUST1383,Chair,Furniture,Chair,East,Bhubaneswar,9,7541.1,1601.42,10
ORD00901,2023-08-01,CUST3381,Table,Furniture,Table,East,Bhubaneswar,4,15796.6,1688.51,5
ORD00902,2023-07-27,CUST2365,Laptop,Technology,Laptop,West,Mumbai,4,6163.2,1241.22,10
ORD00903,2023-07-17,CUST5008,Keyboard,Technology,Keyboard,South,Chennai,8,10706.4,2105.44,10
ORD00904,2024-03-26,CUST7241,Monitor,Technology,Monitor,North,Delhi,4,17340.0,1949.98,0
ORD00905,2023-03-13,CUST9671,Sofa,Furniture,Sofa,West,Pune,9,16328.25,3175.72,25
ORD00906,2024-03-22,CUST8110,Chair,Furniture,Chair,South,Hyderabad,2,1310.7,140.0,15
ORD00907,2024-09-22,CUST6701,Notebook,Office Supplies,Notebook,East,Kolkata,3,1633.05,126.47,5
ORD00908,2023-05-28,CUST2923,Table,Furniture,Table,South,Bangalore,10,32682.5,11036.43,15
ORD00909,2023-02-07,CUST4074,Sofa,Furniture,Sofa,North,Chandigarh,10,38520.0,7706.88,20
ORD00910,2024-07-12,CUST1834,Sofa,Furniture,Sofa,South,Chennai,10,30560.0,2988.77,20
ORD00911,2024-03-25,CUST5067,Sofa,Furniture,Sofa,East,Kolkata,8,6762.0,1931.46,25
ORD00912,2023-05-27,CUST2125,Paper,Office Supplies,Paper,South,Bangalore,9,18063.0,1502.4,10
ORD00913,2024-07-24,CUST3980,Bookcase,Furniture,Bookcase,East,Kolkata,7,10759.0,3088.79,0
ORD00914,2024-09-06,CUST7302,Pen,Office Supplies,Pen,South,Chennai,4,9071.2,2667.67,15
ORD00915,2024-08-28,CUST5174,Monitor,Technology,Monitor,West,Ahmedabad,2,6679.3,968.89,15
ORD00916,2024-06-29,CUST2595,Keyboard,Technology,Keyboard,West,Pune,9,27927.9,4946.3,30
ORD00917,2023-11-29,CUST7224,Keyboard,Technology,Keyboard,South,Hyderabad,5,14795.0,4629.26,0
ORD00918,2024-07-15,CUST6086,Bookcase,Furniture,Bookcase,South,Chennai,2,5425.0,1704.48,30
ORD00919,2024-06-07,CUST7613,Laptop,Technology,Laptop,South,Bangalore,9,2248.65,719.11,5
ORD00920,2023-05-12,CUST6893,Chair,Furniture,Chair,North,Lucknow,4,8272.8,2700.15,10
ORD00921,2023-07-05,CUST7104,Laptop,Technology,Laptop,West,Mumbai,2,2545.2,718.16,10
ORD00922,2024-07-17,CUST4954,Monitor,Technology,Monitor,East,Kolkata,6,12330.0,3350.6,25
ORD00923,2024-06-13,CUST7340,Monitor,Technology,Monitor,North,Delhi,3,334.05,110.31,15
ORD00924,2024-05-13,CUST3865,Laptop,Technology,Laptop,South,Chennai,9,1940.85,583.45,5
ORD00925,2023-10-07,CUST4588,Table,Furniture,Table,West,Mumbai,9,3139.2,295.2,20
ORD00926,2023-09-15,CUST5756,Laptop,Technology,Laptop,South,Chennai,5,13662.0,3813.92,10
ORD00927,2023-11-06,CUST2814,Phone,Technology,Phone,North,Delhi,10,2584.0,674.3,15
ORD00928,2023-03-10,CUST2218,Stapler,Office Supplies,Stapler,North,Lucknow,3,7950.0,2198.28,0
ORD00929,2023-05-11,CUST1436,Keyboard,Technology,Keyboard,North,Chandigarh,4,10038.0,3426.46,25
ORD00930,2024-07-21,CUST2888,Binder,Office Supplies,Binder,West,Pune,3,1648.8,434.41,20
ORD00931,2023-12-10,CUST5953,Printer,Technology,Printer,South,Bangalore,1,1720.45,250.16,5
ORD00932,2023-03-25,CUST3827,Printer,Technology,Printer,West,Pune,10,49280.0,14890.69,0
ORD00933,2023-01-22,CUST8880,Desk,Furniture,Desk,West,Ahmedabad,5,13575.0,790.05,0
ORD00934,2024-03-27,CUST7290,Binder,Office Supplies,Binder,South,Bangalore,4,8718.0,1995.92,25
ORD00935,2024-04-25,CUST4484,Desk,Furniture,Desk,East,Kolkata,6,20201.4,5460.32,10
ORD00936,2023-10-13,CUST7555,Laptop,Technology,Laptop,West,Ahmedabad,10,31766.0,10530.08,30
ORD00937,2024-08-18,CUST5667,Laptop,Technology,Laptop,North,Chandigarh,8,9261.6,2426.11,15
ORD00938,2024-08-26,CUST8078,Binder,Office Supplies,Binder,West,Mumbai,5,22459.5,4222.86,10
ORD00939,2023-11-13,CUST8908,Pen,Office Supplies,Pen,West,Ahmedabad,4,3393.0,617.4,25
ORD00940,2024-06-17,CUST2447,Laptop,Technology,Laptop,South,Bangalore,8,23610.0,6746.51,25
ORD00941,2024-09-04,CUST3153,Bookcase,Furniture,Bookcase,North,Lucknow,6,22440.0,1413.85,15
ORD00942,2024-02-17,CUST6691,Printer,Technology,Printer,South,Bangalore,4,4766.4,1267.26,10
ORD00943,2024-01-14,CUST8793,Stapler,Office Supplies,Stapler,East,Kolkata,9,14045.4,2388.79,10
ORD00944,2023-04-21,CUST8045,Table,Furniture,Table,East,Bhubaneswar,9,20075.4,5634.44,5
ORD00945,2024-12-15,CUST1408,Monitor,Technology,Monitor,East,Bhubaneswar,10,9639.0,553.27,15
ORD00946,2023-10-19,CUST6469,Printer,Technology,Printer,East,Kolkata,1,2443.0,419.78,0
ORD00947,2023-11-09,CUST7068,Chair,Furniture,Chair,North,Delhi,8,16440.0,1882.1,0
ORD00948,2024-12-08,CUST3983,Paper,Office Supplies,Paper,East,Patna,5,12420.0,4087.81,0
ORD00949,2023-05-23,CUST8201,Desk,Furniture,Desk,North,Delhi,9,16524.0,3433.57,15
ORD00950,2024-04-27,CUST4508,Laptop,Technology,Laptop,South,Chennai,8,18336.0,5916.12,25
ORD00951,2024-11-28,CUST6933,Monitor,Technology,Monitor,West,Mumbai,10,11655.0,598.98,10
ORD00952,2024-06-09,CUST3434,Phone,Technology,Phone,North,Lucknow,8,16843.6,2835.11,15
ORD00953,2024-11-19,CUST4437,Paper,Office Supplies,Paper,East,Bhubaneswar,1,3468.6,361.01,10
ORD00954,2024-05-21,CUST4536,Bookcase,Furniture,Bookcase,West,Pune,1,4078.3,456.89,15
ORD00955,2024-09-15,CUST9240,Stapler,Office Supplies,Stapler,South,Chennai,1,3106.5,999.79,25
ORD00956,2023-03-19,CUST3484,Phone,Technology,Phone,West,Mumbai,1,1228.5,137.69,30
ORD00957,2024-05-19,CUST2369,Desk,Furniture,Desk,South,Hyderabad,5,17403.75,5681.96,25
ORD00958,2023-08-01,CUST8213,Phone,Technology,Phone,North,Delhi,3,2115.0,550.33,25
ORD00959,2024-12-07,CUST1208,Laptop,Technology,Laptop,North,Chandigarh,8,5155.2,1230.06,10
ORD00960,2024-05-10,CUST7648,Bookcase,Furniture,Bookcase,South,Bangalore,1,543.0,169.48,25
ORD00961,2024-08-06,CUST1703,Binder,Office Supplies,Binder,East,Bhubaneswar,4,14433.0,2633.83,25
ORD00962,2023-12-24,CUST4959,Desk,Furniture,Desk,East,Patna,6,13989.3,4118.21,15
ORD00963,2024-01-18,CUST7636,Chair,Furniture,Chair,South,Hyderabad,9,40370.4,4773.96,10
ORD00964,2023-01-05,CUST4234,Chair,Furniture,Chair,North,Chandigarh,5,15971.5,2774.1,15
ORD00965,2023-09-21,CUST3592,Paper,Office Supplies,Paper,West,Mumbai,9,20142.45,3731.57,15
ORD00966,2023-04-18,CUST8294,Stapler,Office Supplies,Stapler,North,Chandigarh,2,5443.2,353.5,20
ORD00967,2024-12-31,CUST6458,Paper,Office Supplies,Paper,West,Pune,2,806.4,157.4,20
ORD00968,2024-10-31,CUST3998,Monitor,Technology,Monitor,North,Lucknow,6,17107.2,3995.57,20
ORD00969,2023-03-29,CUST3042,Chair,Furniture,Chair,West,Ahmedabad,6,6940.8,594.95,20
ORD00970,2023-12-31,CUST2973,Notebook,Office Supplies,Notebook,West,Mumbai,3,6178.2,2064.6,30
ORD00971,2024-11-18,CUST7638,Sofa,Furniture,Sofa,North,Delhi,5,7475.75,999.08,15
ORD00972,2023-10-15,CUST1306,Chair,Furniture,Chair,North,Lucknow,2,7048.2,2134.54,15
ORD00973,2023-06-12,CUST6837,Printer,Technology,Printer,West,Mumbai,4,3974.8,723.61,5
ORD00974,2023-07-20,CUST6429,Laptop,Technology,Laptop,West,Mumbai,8,12072.0,2159.06,25
ORD00975,2024-05-05,CUST5254,Laptop,Technology,Laptop,South,Bangalore,7,1732.5,282.32,25
ORD00976,2023-05-31,CUST1554,Sofa,Furniture,Sofa,North,Chandigarh,5,12737.25,3867.75,15
ORD00977,2024-08-10,CUST4140,Paper,Office Supplies,Paper,North,Delhi,6,21830.4,5574.41,20
ORD00978,2024-04-13,CUST3565,Monitor,Technology,Monitor,South,Hyderabad,6,19613.7,2840.49,5
ORD00979,2024-10-30,CUST8487,Desk,Furniture,Desk,South,Chennai,10,38658.0,4927.45,15
ORD00980,2024-11-03,CUST2146,Pen,Office Supplies,Pen,East,Patna,6,10267.2,2208.03,20
ORD00981,2023-01-08,CUST4200,Phone,Technology,Phone,East,Kolkata,3,8019.0,1779.44,10
ORD00982,2023-10-02,CUST1415,Pen,Office Supplies,Pen,East,Patna,2,6748.5,2263.92,25
ORD00983,2024-05-16,CUST1832,Chair,Furniture,Chair,North,Delhi,9,24285.6,5574.45,20
ORD00984,2023-03-18,CUST9217,Phone,Technology,Phone,North,Chandigarh,6,9234.0,2127.92,0
ORD00985,2024-08-22,CUST1988,Table,Furniture,Table,West,Ahmedabad,1,2598.4,515.85,30
ORD00986,2024-02-25,CUST1935,Table,Furniture,Table,West,Pune,6,15597.0,4811.32,25
ORD00987,2023-08-20,CUST8317,Table,Furniture,Table,East,Kolkata,7,9436.0,794.32,20
ORD00988,2023-09-01,CUST8842,Desk,Furniture,Desk,North,Chandigarh,7,2058.7,701.16,15
ORD00989,2023-04-16,CUST7309,Laptop,Technology,Laptop,West,Ahmedabad,5,1561.0,495.85,30
ORD00990,2024-11-08,CUST3780,Bookcase,Furniture,Bookcase,East,Bhubaneswar,7,31614.1,4751.15,5
ORD00991,2024-03-24,CUST1112,Printer,Technology,Printer,South,Bangalore,8,8350.4,2299.73,15
ORD00992,2024-03-11,CUST3826,Chair,Furniture,Chair,North,Chandigarh,1,4153.0,252.89,0
ORD00993,2023-03-10,CUST5174,Notebook,Office Supplies,Notebook,South,Chennai,3,1317.6,398.68,10
ORD00994,2024-05-30,CUST1261,Table,Furniture,Table,South,Hyderabad,9,19280.25,3903.55,5
ORD00995,2024-03-09,CUST2020,Laptop,Technology,Laptop,East,Kolkata,10,8746.5,2319.14,15
ORD00996,2024-10-23,CUST1133,Phone,Technology,Phone,South,Bangalore,4,14394.0,4323.73,25
ORD00997,2023-05-19,CUST4950,Sofa,Furniture,Sofa,South,Bangalore,1,1029.35,127.01,15
ORD00998,2023-05-05,CUST1819,Monitor,Technology,Monitor,West,Mumbai,8,14322.0,742.13,25
ORD00999,2023-08-09,CUST3657,Bookcase,Furniture,Bookcase,West,Mumbai,3,5543.1,1819.16,10
ORD01000,2023-04-11,CUST6960,Pen,Office Supplies,Pen,North,Delhi,3,4926.0,726.67,0
ORD01001,2024-05-11,CUST5421,Chair,Furniture,Chair,South,Bangalore,5,2595.0,322.09,25
ORD01002,2023-06-25,CUST1799,Monitor,Technology,Monitor,West,Ahmedabad,8,14750.4,4749.05,30
ORD01003,2023-11-03,CUST2160,Binder,Office Supplies,Binder,West,Pune,1,3699.75,1206.4,25
ORD01004,2024-09-20,CUST3767,Keyboard,Technology,Keyboard,North,Chandigarh,10,14571.0,2328.31,10
ORD01005,2024-06-25,CUST8132,Keyboard,Technology,Keyboard,West,Mumbai,3,1701.6,187.23,20
ORD01006,2023-03-06,CUST5049,Stapler,Office Supplies,Stapler,East,Bhubaneswar,8,26767.2,3638.49,5
ORD01007,2024-12-28,CUST1720,Stapler,Office Supplies,Stapler,South,Chennai,8,23440.0,6280.9,0
ORD01008,2024-02-15,CUST5282,Sofa,Furniture,Sofa,North,Chandigarh,1,4467.85,1209.71,5
ORD01009,2023-09-04,CUST4421,Desk,Furniture,Desk,West,Ahmedabad,5,11585.25,3779.68,5
ORD01010,2024-06-02,CUST5211,Monitor,Technology,Monitor,East,Patna,6,7800.0,1765.3,0
ORD01011,2023-09-08,CUST1727,Sofa,Furniture,Sofa,North,Lucknow,2,753.1,146.62,15
ORD01012,2023-10-30,CUST2693,Notebook,Office Supplies,Notebook,North,Delhi,2,4873.4,1510.29,30
ORD01013,2024-04-08,CUST3934,Monitor,Technology,Monitor,North,Delhi,8,7592.4,1290.44,5
